Tweet,Location,Date
b'@CampusMove @Atuhairecarol10 @HappinessViola @gad_rogers @AfroBoyUg @MwizaSophy @GumisirizaM21 @LynnMubiru @LynetteA10 @CharityDelmus @MubulireC Be aware of corona virus',Uganda🇺🇬,2020-02-29 14:11:51
b'@adesola_foneski Na corona the virus model dae market now and na 2020 edition! Abeg knor by Toyota product for now oh.',Ikorodu,2020-02-29 14:10:07
"b'@madebycharles At the moment? Not so sure about that...but they could work with on a massive education campaign around the virus though.\n\nHelp people deal and understand it, as in passing the message of what Corona actually is, they show that it has nothing to do with the drink.'","Akure, Ondo State.",2020-02-29 14:09:40
b'@sapheeyyaa Smoking weed will prevent Corona virus only #marlians can related',nigeria,2020-02-29 14:08:27
"b'Some one said if you ve Corona virus in Nigeria,u should just buy doctor Agnes nwamma dental tooth powder and use it to brush....the virus will run away\xf0\x9f\x94\xa5\xf0\x9f\x98\x82\xf0\x9f\x98\x82'","Port Harcourt,Nigeria",2020-02-29 14:08:01
b'If you know what corona virus is or that it can take out your whole village you\xe2\x80\x99ll stop posting useless videos this hungry guys post',Lagos and Owerri,2020-02-29 14:07:52
b'@Oreoluwa_Finnih @aproko_doctor @jidesanwoolu @drobafemihamzat @JokeSanwoolu @gboyegaakosile @Mr_JAGs @trafficbutter @moelagos @JideSGroup @LSMOH @ProfAkinAbayomi @followlasg I know it. The Corona virus in Nigeria maybe a political hoax to embezzle money smh..',"Lagos, Nigeria",2020-02-29 14:06:15
"b""The Corona Virus Has Affected Gbee Naabu's Brain And All His Tweets Proves That He Is Too Childish.\n#GodBlessTiti""","Accra, Ghana",2020-02-29 14:04:20
"b'My question is, who named the virus Corona? #coronavirusinlagos'",Lagos nigeria,2020-02-29 14:03:05
b'Nigerian parents have strengthened the more on Whatsapp with the rise of corona virus.',"Lagos, Nigeria ",2020-02-29 14:01:32
b'The president that isn\xe2\x80\x99t aware of corona virus https://t.co/vzZx97Zj3O',Nigeria,2020-02-29 14:00:47
"b'@ChelseaFC @fikayotomori_ @_Pedro17_ At least, Kepa is free from catching corona virus.'",Ghana,2020-02-29 14:00:26
"b""So I buy my store and factory cleaning supplies from @moomoo_fresh and they are TOP QUALITY \n\nNow she has launched her own Hand sanitizer as this Corona virus has gone haywire and hand sanitizer isn't even available\xe2\x80\xa6 https://t.co/vwYRQulM5B""",LAGOS NIGERIA ,2020-02-29 13:59:49
b'@bluegirlolu Through corona virus',Ikorodu,2020-02-29 13:59:37
b'@david_zeelux @Salmahpopcorn See how u want to cause Corona virus...',"Lagos, Nigeria",2020-02-29 13:57:38
b'Trump never called Corona Virus a #hoax. He means the reportage of Corona Virus is exaggerated by left wing media',"Enugu State, Nigeria",2020-02-29 13:57:37
"b""@Alex_unusual1 There's corona virus in that bag and shoe""",Nigeria,2020-02-29 13:57:09
b'So since the news about corona virus In Lagos broke \nEveryone has suddenly turned to health experts #coronavirusinlagos',"Lagos, Nigeria",2020-02-29 13:55:56
b'Corona virus is so Terrifying.\nHIV is now starting to look like the good guy.',"Accra, Ghana",2020-02-29 13:55:20
b'Dear @wizkidayo please drop that album before corona virus kill us.',"Kano, Nigeria",2020-02-29 13:54:27
b'Corona virus really tried to ruin my weekend',Lagos.,2020-02-29 13:54:05
"b'All these corona and coroba virus all over the place, lookalike end time is upon us. Jesus is the only good news around now. #COVID19Nigeria'","Abeokuta, Nigeria",2020-02-29 13:53:53
b'@BronzeBomber Better go and shave your beards to avoid corona virus infection..my 1 cent',Nigeria,2020-02-29 13:53:44
b'Last last na Nigeria Dr go find cure for corona virus',Nigeria,2020-02-29 13:53:41
b'@AbdulHerphyz Remember he is a patient and he has a life after the whole corona virus thing is over. \nWhat will his name do to reducing the panic on ground?',Wakanda,2020-02-29 13:53:19
b'@ronn_aa Been sad is not special.. What about people with Corona virus..',"Lagos, Nigeria",2020-02-29 13:53:13
"b""@UyoOf You're too petty. So of all the problems facing this country, with the Corona virus now one of them, it is the chair that is your cause of concern? How did you get this far from sense?""",Port Harcourt,2020-02-29 13:52:12
b'Breaking News... EFCC to tackle Corona Virus.',"Lagos, Nigeria",2020-02-29 13:51:25
"b'@Kulupsy You might as well have had a sign board \xe2\x80\x98corona virus is temporary, rocks is eternal\xe2\x80\x99'","Lagos, Nigeria",2020-02-29 13:50:49
"b'@IbezimMillion @ArimahTobe @MobilePunch Go get your Corona virus jejely, it is what you want.'","Lagos, Nigeria",2020-02-29 13:49:01
"b""That Mr Macaroni comedy skit on Corona Virus the best of his skits I've seen so far. I didn't use to watch his skits before, but now I am a fan\xf0\x9f\x98\x8a""",InterChange,2020-02-29 13:48:47
b'@Imran_Tela @LUkubile It will end up uncured like the deadly corona virus rn',Ikorodu,2020-02-29 13:48:23
"b'Let\xe2\x80\x99s all agree not to shake hands , at least till this Corona Virus thing has been dealt with'",Accra,2020-02-29 13:48:04
b'@MaDailyGistNG @DarkAngel78178_ This one no go work. Corona Virus no no this kind of masks',"Calabar, Nigeria",2020-02-29 13:46:52
b'We can seal our boarders for rice but not for a serious and international challenges like Corona Virus.\n#CoronaVirus\n#CoronVirusNigeria',kano,2020-02-29 13:45:51
b'@nizzybruv He\xe2\x80\x99s preparing to fight the CORONA VIRUS',Nigeria,2020-02-29 13:45:39
b'PLEASE ADHERE TO THE ABOVE FOR OUR SAFETY\xe2\x98\x9d\xef\xb8\x8f\xe2\x98\x9d\xef\xb8\x8fCORONA VIRUS IS DANGEROUS.  MBOK \n\n#corona #coronavirus #covid19 #covid19 https://t.co/H23i0VuPIq',nigeria,2020-02-29 13:45:29
b'Timely antitrust intervention in the war against the spread of Corona virus. Kudos @TundeIrukera and @fccpcnigeria . https://t.co/ByrAmxsBTE',Nigeria,2020-02-29 13:45:18
b'Don\xe2\x80\x99t post no corona virus jokes please it\xe2\x80\x99s not a laughing matter and it\xe2\x80\x99s not even funny',Lagos and Owerri,2020-02-29 13:45:03
"b""It is advisable for everyone to be safe oooo\xe2\x9b\x91\n\nI won't say more than that...\xf0\x9f\xa4\x90\n... this Corona virus(Covid19) is more than what you are thinking...\xe2\x98\xa3\xef\xb8\x8f\nna person wey dey alive go chop life\xf0\x9f\xa7\x90... https://t.co/x7c26EWzBY""","Osun, Nigeria",2020-02-29 13:45:00
"b""Be vigilant about Corona Virus. Ignore all these public officers irresponsibly claiming to have capacity that mighty China doesn't.\n\n*Wash your hands often\n*Wear mask always in public\n*Stop shaking hands\n*Avoid skin to skin contact\n*Try to avoid crowd #Coronavid19""","Lagos, Nigeria",2020-02-29 13:44:44
"b'@FMICNigeria @NOA_Nigeria It is either the @NOA_Nigeria is entirely scrapped or the DG changed to make it effective. We are yet to see anything from NOA on a number of issues ranging from ethnic and religious bigotry to Yahoo yahoo, to fake news and Corona virus.'","Ibadan, Nigeria",2020-02-29 13:43:57
"b'Rappers do more than talk about money, hoes and drugs... Get more info on the Corona Virus here https://t.co/hyWpqhGQXb'",Nigeria ,2020-02-29 13:42:56
b'What if corona virus is just eryone sharing the same dream for about a month',"Lagos, Nigeria",2020-02-29 13:42:23
"b'Just like Ebola and sars left, so also would Corona virus leave.'","Abuja, Nigeria",2020-02-29 13:39:53
b'\xf0\x9f\x91\x80 I have to be sure that Corona virus is not here\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c',"Lokoja, Nigeria",2020-02-29 13:39:35
"b""@Little00gee Lick our screens? Like we've not heard that Corona virus is in town? Well we'll definitely lick the real thing. \xf0\x9f\x8f\x83\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f""",Nigeria,2020-02-29 13:39:28
b'@KamelMo20309309 When Corona virus enter body',Ilorin,2020-02-29 13:37:48
"b""Buhari's @MBuhari incompetence?\nHell no, the man is as clueless as empty space and as incompetent as he is vegetable.\nDon't forget that corona virus doesn't ask for tribe or party affiliation.""","Abuja, Nigeria",2020-02-29 13:36:55
"b'Ystd, I went to town &amp; noticed some businesses were ready &amp; prepared for Corona virus. #GTBank had soap &amp; water to wash hands b4 entering the bank. All staff had masks &amp; gloves. #Salvonnebakery had their buckets out too.'",Sierra Leone,2020-02-29 13:36:51
"b'@FunkeOnafuye Apparently, Corona means Crown. \n\nThe virus was named after what it looks like. \n\nYou\xe2\x80\x99re good \xf0\x9f\x98\x84'","Lagos, Nigeria",2020-02-29 13:36:38
"b'The man who allegedly picked the white man with corona virus has come out to debunk the viral tales .\n\nDFM would like to inform the public that, identifying that someone is positive for #covid19 is not the challenge\xe2\x80\xa6 https://t.co/6IPCqmo5Xq'","Lagos, Nigeria",2020-02-29 13:36:24
"b""One even wonders wat d government is doing on daily basis, bad news everyday. if police is nt killing, boko boys are at it again, or NERC wnts to increase tariffs, SARs operatives kill here nd there, now its corona virus. Nigeria's pros hv overshadowed d ppl in government, chai""","Abuja, Nigeria",2020-02-29 13:35:42
b'@OlufemiOlaewe @hassan_codes and we thought we could end the world with AI.. huh.. wat a joke.. these biologists are more serious than the computer Scientists.. SARS Ebola and now corona virus and all we have is Siri and Cortana.. \nThe Walking Dead before Terminator',"Accra, Ghana",2020-02-29 13:35:22
b'Corona virus is in babcock?',"Lagos, Nigeria",2020-02-29 13:33:42
"b'Can someone help me tell this aunty ; it\'s not ""Corolla lainus"" it is called ""Corona-virus"" ..... \xf0\x9f\x98\x95\xf0\x9f\x98\xa9'","Akure, Nigeria",2020-02-29 13:33:38
b'@officialEFCC I think we should leave the drama of Yahoo boi or no Yahoo boi for now... The real case for now is how to tackle Corona virus .. Corona virus spoiled nation image more than Yahoo boiz please .. I talk my own',"Ilorin, Nigeria",2020-02-29 13:33:28
b'Make i use you for ritual before corona virus perish you\xf0\x9f\x8c\x9a\xf0\x9f\x8c\x9a',Nigeria,2020-02-29 13:33:13
b'@Twitter Is corona virus in Nigeria?',Lagos Nigeria ,2020-02-29 13:32:13
b'@david_zeelux E be like say Corona virus don catch this one o\xf0\x9f\x98\x84',Nigeria,2020-02-29 13:31:07
b'So as Liverpool fc dey come win Epl Corona Virus wan ruin am',"Takoradi, GH",2020-02-29 13:30:11
b'Crazy how Corona Virus taking up mad step out there..safeguard yourself.',"Kaduna, Nigeria",2020-02-29 13:29:40
b'@Tbainqs thank God say u nor de ewekoro again... U for don contact corona virus... E get reason.\nAsk me',"Abeokuta, Nigeria",2020-02-29 13:28:55
"b'Jose face though, like Corona virus patient. https://t.co/gu1flZW5yy'",Nigeria,2020-02-29 13:28:32
"b'Ironu corona virus yi bami gidi,this one come to talk say e wan change avi https://t.co/cvqR9Kj0xZ'","Lagos, Nigeria",2020-02-29 13:28:11
"b""I'm forced to think this @pmnewsnigeria people actually invited Corona Virus to Nigeria. \n\nCould it be that they got jealous of international media and are eager to report about the virus too? Abi iru report wo leleyi \xf0\x9f\xa4\x94\n#COVID19Nigeria #coronavirusinlagos #coronavirusnigeria https://t.co/f0Ecp1AD1V""","Ilorin, Nigeria",2020-02-29 13:28:11
b'Wetin make he ask? Her thoughts on global warming or the cure for corona virus? https://t.co/yVwbP2T4aM',nigeria,2020-02-29 13:27:13
b'A country that survive buhari can survive anything including corona virus.',"Port Harcourt, Nigeria",2020-02-29 13:26:41
b'The exporter of corona virus https://t.co/k8EA9rkcht',"Maiduguri, Nigeria",2020-02-29 13:26:13
"b'Them don use Corona virus set office, Nigeria my country'","Lagos, Nigeria",2020-02-29 13:25:42
b'My Italian Borgas..Corona virus reach there o..you say wossop..look sharp then come house \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',Takoradi(Ghana),2020-02-29 13:25:25
"b""We should rename the Corona virus.\n\nI'm thinking...Ogbofumeme, Apoola, Ozagbado or something more fearful?""","Lagos, Nigeria",2020-02-29 13:25:20
"b'My WhatsApp is full of Dua &amp; prayer points for Corona Virus.\n\nYou better clean your hands, use masks &amp; report suspicious cases.\n\nSaid my own ooo.'","Ogun, Nigeria",2020-02-29 13:25:01
"b'Corona virus is just an over hyped fever. Please don\xe2\x80\x99t panic, just stay clean.'","Lagos, Nigeria",2020-02-29 13:24:33
b'@royallcuteness @OwnDoctor @igglam____ @_igwilo @jayythedope i dont play corona virus  \xf0\x9f\x99\x84',"Kwara, Nigeria",2020-02-29 13:24:19
b'@legitngnews Is the Corona virus affecting his brain too',"Lagos, Nigeria",2020-02-29 13:24:04
b'Corona virus is in Nigeria and you bitches still want to borrow wigs \xf0\x9f\xa4\x94\xf0\x9f\x98\x95',"Lagos, Nigeria",2020-02-29 13:24:01
"b'If it were to be a Nigerian dat ""carried"" Corona virus to Europe ,CNN won\'t let us ""hear"" word o, but now they are doing like everything is normal...\xf0\x9f\x98\x8f\n#COVID19 #coronavirusinlagos #CoronavirusOutbreak'","Lagos, Nigeria",2020-02-29 13:23:05
b'I suffer from anxiety and this Corona Virus came at the worst possible time for my mental health ..... \nNow no one can touch me again',Nigeria,2020-02-29 13:20:20
b'@fozadoza Fear of Corona virus is the beginning of wisdom! Thank God that the cab driver did not leave the cab and run away.',"Lagos, Nigeria",2020-02-29 13:20:13
b'The fear of Corona virus \xf0\x9f\xa6\xa0\xf0\x9f\x98\xae\xf0\x9f\x99\x86\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/mabGuNuJ39',Nigeria,2020-02-29 13:20:09
"b'@aladehannah Oluwa! People want make ah contract Corona Virus, but nah your hand I dey'","Ilorin, Nigeria",2020-02-29 13:20:05
"b""@DrJoeAbah Some Nigerians don't take things seriously and that is why corona virus won't take us serious, may God help us oh""",Nigeria,2020-02-29 13:19:44
b'Abeg na how much be hand sanitizer and nose mask before corona virus came...',"ÜT: 9.6669793,6.5064498",2020-02-29 13:19:19
"b""Corona virus doesn't know that it has got to it final bus stop, the virus made a big mistake to have entered Nigeria. The virus should have seek the council of Ebola how Nigerians handle it. One month too much you won't exit again in Nigeria. We would start eating Dogon Yaro""",Nigeria,2020-02-29 13:18:33
"b""''Sonny. when he's back from Seoul we will have to follow the protocols and we are not going to have him immediately here. \xf0\x9f\xa4\x93\xf0\x9f\x98\x8e\n\n''Where he will be? I don't know how to be specific with that.\xe2\x80\x9d Mourinho explained.\n\nhttps://t.co/roXaYKI1e1""","Lagos, Nigeria",2020-02-29 13:18:01
"b""@its_ekaette @chinemekalu_ It's all this Asian guy that do shit like this.. Why they have Corona virus""","Lagos, Nigeria",2020-02-29 13:17:26
"b""Corona virus got into Africa because of our leadership incompetence.. We saw the danger knowing fully well we can't manage its effect well enough and yet we opened our doors telling the virus you're welcome.""","Lagos, Nigeria",2020-02-29 13:16:51
b'I have watched Singapore President and other world leaders address the huge concern of Corona Virus in their respective countries.\n\nSecond day of the virus in Nigeria and the president has remained quiet.',"Abuja, Nigeria",2020-02-29 13:16:27
"b'What are the symptoms of CORONA VIRUS? I mean physically? See some of us have sense o. If u like wear space suit, those u hv Corona virus know what they are looking for, stop fooling urself, they need u alive.This place is the most productive slave hatchery. Fantastically corrupt'",Nigeria,2020-02-29 13:13:54
